county,state,fips,cases,deaths,population,casespc,deathspc,cty,county_name,cty_pop2000,cz,cz_name,cz_pop2000,statename,state_id,stateabbrv,csa,csa_name,cbsa,cbsa_name,intersects_msa,cur_smoke_q1,cur_smoke_q2,cur_smoke_q3,cur_smoke_q4,bmi_obese_q1,bmi_obese_q2,bmi_obese_q3,bmi_obese_q4,exercise_any_q1,exercise_any_q2,exercise_any_q3,exercise_any_q4,brfss_mia,puninsured2010,reimb_penroll_adj10,mort_30day_hosp_z,adjmortmeas_amiall30day,adjmortmeas_chfall30day,adjmortmeas_pnall30day,med_prev_qual_z,primcarevis_10,diab_hemotest_10,diab_eyeexam_10,diab_lipids_10,mammogram_10,amb_disch_per1000_10,cs00_seg_inc,cs00_seg_inc_pov25,cs00_seg_inc_aff75,cs_race_theil_2000,gini99,poor_share,inc_share_1perc,frac_middleclass,scap_ski90pcm,rel_tot,cs_frac_black,cs_frac_hisp,unemp_rate,pop_d_2000_1980,lf_d_2000_1980,cs_labforce,cs_elf_ind_man,cs_born_foreign,mig_inflow,mig_outflow,pop_density,frac_traveltime_lt15,hhinc00,median_house_value,ccd_exp_tot,ccd_pup_tch_ratio,score_r,dropout_r,cs_educ_ba,tuition,gradrate_r,e_rank_b,cs_fam_wkidsinglemom,crime_total,subcty_exp_pc,taxrate,tax_st_diff_top20,summer_tmmx,summer_rmax,winter_tmmx,winter_rmax,pm25,bmdeaths,bmcruderate,pm25_mia
Morehouse,Louisiana,22067,3652,213,515730,708.1225,41.300682,22067,Morehouse,31021,3901,Monroe,253878,Louisiana,22,LA,384,"Monroe-Ruston-Bastrop, LA",12820,"Bastrop, LA",1,.27000001,.3125,.3888889,.15384616,.37113401,.33333334,.22222222,.36000001,.42574257,.35416666,.55555558,.76923078,0,22.314194,12165.32,1.3193779,.1761777,.10582148,.156517,-.91008109,79.2611043504149,78.7234042553192,57.6832151300236,74.70449172576831,58.0645161290323,80.44999980926508,.033402625,.032553568,.034558557,.19267058,.46686912,.26792315,.081090003,.40509,-.5222173094543333,50.172466,43.045036,.7414332,.07920792,-.10866879,.087128192,.52564591,.20324981,.35459852,.0154411527674801,.0248541310724993,39.057076,.39638111,25908.783,67183.2,4.074745186862967,17.093563466379,-10.079891,.073782809,9.6999998,520,,37.252789,.33614776,.013120145,1881.4891,.017882159,4,307.0314,94.807304,287.52475,89.546959,9.91887,6788,1316.2,0
Natchitoches,Louisiana,22069,4984,344,705058,706.89221,48.790314,22069,Natchitoches,39080,4002,Shreveport,499101,Louisiana,22,LA,,,35060,"Natchitoches, LA",1,.25252524,.14473684,.16666667,.18421052,.26530612,.33802816,.42857143,.19444445,.58999997,.64473683,.6388889,.71052629,0,22.50699,12444.07,-.62374556,.13556246,.09711162,.11113187,-1.0484172,81.1769974226717,79.28571428571431,57.6785714285714,74.8214285714286,58.0174927113703,106.459999799728,.028075309,.022854626,.03447796,.13544135,.45179719,.26516318,.084279999,.42102,-1.043456490633806,52.254349,38.170422,1.4483112,.06256289,-.019642275,.090136394,.54773885,.14836676,1.4585466,.0204708290685773,.0244882292732856,31.128349,.43026936,25020.385,93843.2,4.413811007268952,15.43282890252215,-10.909204,.061361853,18.4,2012.3174,-.067025304,40.537445,.32589287,.016530195,2370.3018,.018998321,4,307.33627,94.821053,289.10001,88.403084,9.1910181,6899,978.5,0
Orleans,Louisiana,22071,386728,24091,7175365,5389.6631,335.74597,22071,Orleans,484674,3300,New Orleans,1381652,Louisiana,22,LA,406,"New Orleans-Metairie-Hammond, LA-MS",35380,"New Orleans-Metairie, LA",1,.25886744,.21966912,.17910448,.12237762,.31314433,.24577861,.24936387,.1508079,.58852345,.75306123,.81451613,.83426446,0,22.715588,10548.04,-.049269181,.16112332,.0901087,.12412865,-.69529903,70.364151994262,77.064631956912,65.5745062836625,73.0700179533214,63.0637079455977,56.6199998855591,.11392673,.10091934,.1192732,.34585628,.73088503,.27942184,.1955,.33397001,-.8368009712354854,44.131725,66.723618,3.0589633,.054430299,-.13065299,-.10047833,.57767373,.051763073,4.2463593,.0268572277448347,.0402146597506778,2684.3376,.23204574,31245.898,116370.9,4.756783127997743,19.24221076339497,-27.280407,,25.799999,8553.1123,-.0614952,36.190952,.47933808,.017589143,2495.9592,.032943323,4,305.90048,96.256493,290.69119,87.60463,11.392156,67807,945,0
Ouachita,Louisiana,22073,42151,1219,2733732,1541.8849,44.591057,22073,Ouachita,147250,3901,Monroe,253878,Louisiana,22,LA,384,"Monroe-Ruston-Bastrop, LA",33740,"Monroe, LA",1,.29211956,.24568138,.18490566,.10334346,.31811696,.26938775,.24206349,.25236592,.54239768,.65531063,.77600002,.81562501,0,22.930084,12570.42,.17737417,.1646041,.10248597,.11875328,-.36860567,84.1264650450878,80.4713804713805,62.8507295173962,78.9001122334456,63.765690376569,92.19999980926509,.089406513,.090327263,.089728534,.4348202,.59323961,.20683686,.16404,.40933999,-.4756392449225165,57.029541,33.460102,1.1864177,.050675154,.057518978,.2115438,.63101101,.10461831,1.0098472,.0247877758913413,.0284889643463497,241.18452,.3433491,31979.492,106640,4.96969783428888,17.4440235342692,-2.875165,.050220259,22.700001,1793.8235,-.096354894,37.834805,.32317072,.014410865,1585.3816,.021792766,4,307.28174,94.942711,287.94205,89.485847,11.007882,26032,952.29999,0
Plaquemines,Louisiana,22075,10271,854,450089,2281.9932,189.74025,22075,Plaquemines,26757,3300,New Orleans,1381652,Louisiana,22,LA,406,"New Orleans-Metairie-Hammond, LA-MS",35380,"New Orleans-Metairie, LA",1,.1,.35714287,.2,.07692308,.44444445,.46153846,.2,.61538464,.30000001,.42857143,.60000002,.76923078,0,20.740303,11692.75,.33831322,.15709044,.076160669,.15836252,-.86059588,72.4155639027194,78.32167832167831,62.9370629370629,79.020979020979,64.78873239436621,108.05999994278,.040259156,.039927322,.052322175,.14841323,.47569659,.18029189,.12134,.49763,-1.409329671349641,56.306763,23.272415,1.6182681,.052292328,.027179547,.079913393,.55447197,.090261042,2.7768435,.0424561796912957,.0458197854766977,31.681602,.34223893,29653.795,146763.3,4.980348598769651,17.97395390070922,1.7614545,-.0076282579,10.8,,,46.274765,.20044918,.0055686361,2916.0901,.038004927,4,304.55994,97.153427,290.81836,92.712761,9.4626589,3490,775.40002,0
Pointe Coupee,Louisiana,22077,6472,766,406249,1593.1116,188.55431,22077,Pointe Coupee,22763,3500,Baton Rouge,806561,Louisiana,22,LA,,,12940,"Baton Rouge, LA",1,.05882353,.083333336,0,.1,.3125,.25,.5,.60000002,.41176471,.58333331,1,.89999998,0,20.356899,10545.81,.091519095,.13111529,.11385059,.12862024,-.38530031,80.4036886409565,80.6451612903226,70.1612903225807,75.8064516129032,66.2337662337662,105.829999923706,.023954947,.021227041,.029000824,.1601124,.52918148,.2313059,.14485,.43669,-.8800796107015776,61.072792,37.574135,1.0763081,.064242296,-.053316697,.13809411,.55391872,.12579957,.86983263,.0204278873610684,.0225365725080174,40.842026,.25462535,29562.721,106773.3,4.798566878980893,16.6299701294391,-20.671726,.12128446,12.8,520,,42.384315,.23865944,.0086983265,2086.8679,.016109413,4,306.4371,95.653854,290.40094,88.12104,10.15046,4412,1086,0
Rapides,Louisiana,22079,20518,689,2333914,879.12408,29.521225,22079,Rapides,126337,3600,Alexandria,186516,Louisiana,22,LA,,,10780,"Alexandria, LA",1,.29133859,.22201492,.17021276,.16363636,.3355372,.27290449,.29090908,.18726592,.56432247,.69168359,.75675678,.84269661,0,19.720528,11289.99,.11947231,.15370551,.10203993,.12489274,-.238656,79.9452944162894,82.08530805687199,65.0710900473934,77.67772511848339,64.1802641802642,74.46999979019169,.071009994,.07153587,.066525333,.29570654,.57059366,.205442,.14963999,.43987,-1.00192671206116,62.956219,30.314159,1.3764771,.055848774,-.066121139,-.00169739,.56749636,.064042233,1.55853,.0196933598233297,.0209518984937113,95.525925,.36340141,30100.172,98642,4.862856243111318,16.25451072220853,-4.9108028,.026799515,16.5,3642.0752,-.084779941,41.500095,.29318601,.014421745,1975.4021,.024240451,4,307.0575,95.908318,289.54822,88.514893,9.7527456,24415,1046.1,0
Red River,Louisiana,22081,1665,259,165194,1007.9059,156.78535,22081,Red River,9622,4002,Shreveport,499101,Louisiana,22,LA,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,22.452755,12890.06,.90028363,.24501911,.10624679,.085891955,-2.0832775,82.6614767006445,75.3731343283582,56.71641791044781,67.91044776119401,45.2631578947368,148.439999580383,.011360793,.013691984,.0016421308,.11307748,.52340931,.29857972,.12507001,.42636999,-.3728515311672173,49.896069,40.521721,1.0081064,.075167038,-.077734113,-.067920588,.50028044,.1956037,.44689253,.0147578466015381,.0309706921637913,24.716921,.33103222,24167.389,64650.5,4.059034525284891,14.32786764705882,-17.265245,.072113991,8.6999998,,,41.647671,.30788177,.0075867805,1604.0269,.016667005,4,307.27017,94.629059,288.45865,88.907463,8.8839493,1964,1188.9,0
Richland,Louisiana,22083,4079,49,373006,1093.5481,13.136518,22083,Richland,20981,3901,Monroe,253878,Louisiana,22,LA,,,,,1,.15909091,.24242425,.15384616,.2857143,.52499998,.34375,.45454547,.14285715,.59090906,.72727275,.69230771,.76923078,0,23.686548,13112.95,1.1939114,.17355664,.1005792,.15837017,-.54551733,90.5402515652011,82.2622107969152,59.64010282776351,82.7763496143959,58.69565217391299,129.539999961853,.029806508,.032810938,.020032909,.11157288,.51640534,.27921686,.14247,.38319001,-.2753920840582907,64.038887,37.781803,1.0819314,.070779979,-.054356154,.15206473,.52153593,.10648268,.50998521,.0253086125542157,.0244506934845813,37.569752,.34020898,24397.227,73848.2,4.375616631430585,15.31731632412001,-9.726016,.027334249,12.8,,,41.144707,.30987558,.0048138793,1816.375,.018650195,4,306.9285,94.607994,287.78885,88.601913,9.9120226,4396,1178.5,0
Sabine,Louisiana,22085,1207,15,430140,280.60632,3.4872367,22085,Sabine,23459,4004,Many,23459,Louisiana,22,LA,,,,,0,.24590164,.25423729,.13636364,.25,.41379312,.39655173,.27272728,.20833333,.59016395,.58333331,.90909094,.875,0,23.352327,12540.75,.47772968,.19526951,.092863284,.11860495,-1.5042815,80.20169977850421,74.5495495495496,57.65765765765769,71.1711711711712,62.2448979591837,137.509999752045,.017936388,.021671675,.0085713724,.16005182,.437269,.21503974,.097099997,.50915998,-1.556464152185084,70.889641,16.769684,2.7366896,.059247311,-.072033226,.12596118,.5117892,.12343492,.96764565,.0159000809923697,.0139818406581696,27.111927,.30584279,30067.252,81846.2,4.458020050125313,15.95945889261745,-10.052618,.029767968,11.1,520,,45.921879,.23039724,.0077582165,1852.5568,.018584659,4,307.24741,95.403236,289.07022,88.10701,8.6427336,4869,1132,0
St. Bernard,Louisiana,22087,27087,977,881137,3074.0962,110.87946,22087,St Bernard,67229,3300,New Orleans,1381652,Louisiana,22,LA,406,"New Orleans-Metairie-Hammond, LA-MS",35380,"New Orleans-Metairie, LA",1,.32786885,.1875,.23529412,.24390244,.39823008,.30841121,.15625,.15000001,.49593496,.60714287,.67647058,.76190478,0,25.480448,11137.72,1.0690476,.20124529,.10094953,.1316697,-1.3758023,71.0711210122664,80.09950248756221,59.7014925373134,73.6318407960199,49.1803278688525,90.5699999332428,.049324542,.045512453,.053982563,.16863549,.3715311,.13108693,.062890001,.54275,-.6271066909804656,57.100357,7.5785747,5.0945277,.053435598,.048863441,.11222965,.59712011,.10800942,3.0031683,.0257478171622365,.0288417200910321,144.56602,.23130907,31236.064,113571.6,4.661025968497233,16.2962731581215,-4.4350009,.024888068,8.8999996,1226,-.17258798,40.231514,.21810019,.0090437159,1420.48,.018767277,4,305.07794,98.179253,290.26904,93.165871,10.293388,8766,994.90002,0
St. Charles,Louisiana,22089,31803,2084,922699,3446.7361,225.85913,22089,St Charles,48072,3300,New Orleans,1381652,Louisiana,22,LA,406,"New Orleans-Metairie-Hammond, LA-MS",35380,"New Orleans-Metairie, LA",1,.23076923,.21100917,.32352942,.10309278,.48809522,.32710281,.29850745,.23404256,.5,.77272725,.77611941,.82474226,0,15.013027,10942.59,1.2415788,.16738255,.1115448,.15389434,-.19028081,78.24573910721431,82.8985507246377,65.50724637681159,80.28985507246379,69.6969696969697,96.2699999809265,.082204059,.05795591,.10531633,.14555271,.44646651,.11397113,.097350001,.46327999,-1.052142037885739,62.531204,25.052006,2.7999668,.050761849,.29021177,.41296676,.64649385,.1793614,2.479614,.0479489099683808,.0403353303378266,169.48183,.24908882,35303.805,138898.6,6.063970445265411,15.51859556597324,.32743853,.01478628,17.5,12645.095,-.074340947,44.170586,.20376351,.010193043,4411.6924,.046628658,4,305.95474,96.881828,291.28073,85.612022,9.982317,6643,720,0
St. Helena,Louisiana,22091,1720,46,193910,887.00946,23.722345,22091,St Helena,10525,3500,Baton Rouge,806561,Louisiana,22,LA,,,12940,"Baton Rouge, LA",1,0,0,0,0,0,0,0,0,0,0,0,0,1,23.354988,18443.22,-.20653576,.12618141,.087543853,.14621221,-1.5824809,80.00472608166631,78.6407766990291,57.2815533980583,68.9320388349515,51.0204081632653,117.80999994278,.0045340071,.0063350247,.00026068534,.0099190688,.50992858,.26832536,.091140002,.31834,-.6782387178571744,48.23753,52.066509,.98812348,.059697732,.071028799,.25607532,.52521276,.13547523,.25653207,.0448456057007126,.0499762470308789,25.773712,.18829878,23966.861,95176.2,4.44775212636695,17.90774862721171,-28.113861,.038921818,11.2,520,.44917318,39.296631,.27714503,.005320665,919.48553,.0066946363,4,306.47244,97.924644,290.27017,89.294189,9.5202837,2046,1055.1,0
St. James,Louisiana,22093,14871,1086,389272,3820.208,278.9823,22093,St James,21216,3300,New Orleans,1381652,Louisiana,22,LA,406,"New Orleans-Metairie-Hammond, LA-MS",35380,"New Orleans-Metairie, LA",1,.20454545,.081081077,.26666668,.11111111,.45238096,.30555555,.40000001,.22222222,.40909091,.75675678,.80000001,.94444442,0,16.950224,11859.74,.57779694,.18367219,.10781901,.11642599,-.56528914,83.42068013522341,79.1208791208791,64.28571428571431,75.2747252747253,60.6060606060606,88.8599998950958,.018731367,.021622732,.021740288,.17527068,.41775492,.20693283,.05051,.45611,.1089005302478022,69.325035,49.226997,.61274511,.086450733,-.012979763,-.024957266,.54636014,.26201329,.20739067,.0231429110105581,.0259238310708899,86.19754,.32472917,27864.939,108639.5,6.523461708720673,15.79482276119403,-9.2233381,.01565744,10.1,16410,,43.362103,.26193976,.014658748,3176.062,.050676171,4,306.29187,96.726547,291.46402,86.805946,10.288338,3437,882.90002,0
St. John the Baptist,Louisiana,22095,42741,3750,806052,5302.5117,465.23053,22095,St John The Baptist,43044,3300,New Orleans,1381652,Louisiana,22,LA,406,"New Orleans-Metairie-Hammond, LA-MS",35380,"New Orleans-Metairie, LA",1,.17204301,.22619048,.29268292,.1632653,.38043478,.36144578,.29268292,.14583333,.48387095,.6785714,.63414633,.75510204,0,19.302732,10664.97,2.5966785,.22956644,.10942435,.16840653,-.82459891,75.45317587974461,78.8954635108481,61.5384615384615,73.17554240631161,64.28571428571431,86.8299999237061,.058755804,.053657938,.059248216,.1547817,.47102481,.16724657,.10852,.46274,-1.6002222748791,56.855774,44.614811,2.8575411,.06406866,.34832728,.45403647,.61572474,.15220556,2.323204,.0504135303410464,.0424217080197008,196.64194,.28173518,28554.84,111305.5,5.481578947368421,17.1671158655182,-16.077503,.042318586,12.9,520,.06575051,40.170139,.25350276,.0058777067,1467.2217,.02563227,4,306.04025,96.399727,291.03815,86.582253,10.494521,6476,803.40002,0
St. Landry,Louisiana,22097,10616,2099,1523728,696.71228,137.75424,22097,St Landry,87700,3800,Lafayette,548154,Louisiana,22,LA,318,"Lafayette-Opelousas-Morgan City, LA",36660,"Opelousas, LA",1,.29838711,.2857143,.23333333,.19277108,.32022473,.28151262,.21428572,.20987654,.54010695,.66666669,.74444443,.77380955,0,19.57242,12025.38,.18378444,.17019176,.098524921,.11887227,-.48542005,82.0763090896551,77.6357827476038,61.405750798722,79.10543130990411,65.40600667408231,87.9099998474121,.028007876,.030079886,.0294961,.14840266,.51236922,.29275486,.13808,.45980999,-.8932240314277539,77.389969,41.917904,.90535915,.064473964,.042459112,.09798599,.50475252,.08092998,.51881415,.0217445838084379,.0216989737742303,94.438141,.34782144,23520.596,79446.8,4.001886589047004,16.50717413852714,.056377061,.012494153,10.7,1197.5352,.052418094,44.996223,.29756391,.012480128,1953.816,.01989557,4,306.68982,96.205391,290.62421,87.462303,10.247275,16794,1102.2,0
St. Martin,Louisiana,22099,13306,954,922522,1442.3505,103.41217,22099,St Martin,48583,3800,Lafayette,548154,Louisiana,22,LA,318,"Lafayette-Opelousas-Morgan City, LA",29180,"Lafayette, LA",1,.20915033,.28695652,.27083334,.072463766,.44366196,.25454545,.26086956,.24637681,.45394737,.6880734,.79166669,.78787881,0,21.122854,10512.56,.81541151,.18929555,.098301858,.13230036,-.78273356,80.49776349856479,79.512893982808,50.8595988538682,81.23209169054439,58.9164785553047,75.2699999809265,.0071835751,.0074258046,.0038660101,.11061253,.47056711,.21549931,.10229,.45107999,-1.453231514843872,87.21981,31.830063,.83362496,.05996751,.2081116,.32137898,.58115578,.15661138,.93036658,.0330774139102155,.0355885803676183,65.665779,.26764658,25535.299,95709.39999999999,3.946310137909253,16.84360130792648,-10.797934,.041424889,8.5,520,,44.306767,.2528263,.0068429625,1666.7653,.015943447,4,306.14417,96.816566,290.8866,86.820236,10.224196,7814,847,0
St. Mary,Louisiana,22101,11983,1093,964671,1242.1852,113.30288,22101,St Mary,53500,3400,Houma,271365,Louisiana,22,LA,318,"Lafayette-Opelousas-Morgan City, LA",34020,"Morgan City, LA",1,.24358974,.27941176,.22727273,.15189873,.39207047,.35499999,.32183909,.25,.55932206,.71568626,.75,.66666669,0,23.048613,11192.33,1.9682106,.17299527,.10898758,.18402675,-.41796139,82.3250225952012,87.0310825294748,51.87566988210081,82.9581993569132,62.22222222222221,91.3199999332428,.035948683,.031220432,.041022658,.14143287,.48400071,.23607352,.10793,.4921,-1.138674499933383,64.682243,31.672897,2.153271,.065909795,-.16735405,-.19502771,.55855721,.12232355,2.0130842,.0158691588785047,.0278504672897196,87.304901,.58605611,25059.678,98908.59999999999,4.693734043129234,16.94497694334651,-6.1307516,.025969092,9.3999996,520,-.021129202,43.169334,.26385561,.013065421,3596.5293,.040446024,4,305.08823,96.829865,290.55093,88.137749,10.32926,9488,983.5,0
St. Tammany,Louisiana,22103,75169,6045,4022830,1868.5602,150.26735,22103,St Tammany,191268,3300,New Orleans,1381652,Louisiana,22,LA,406,"New Orleans-Metairie-Hammond, LA-MS",35380,"New Orleans-Metairie, LA",1,.31919193,.27315542,.18993135,.15078236,.26611227,.23139158,.20941177,.2,.58196723,.72801304,.82269502,.87264836,0,18.057072,13054.01,-.24549446,.15833536,.09849149,.10908566,-.30322158,74.877576873164,81.9503331314355,67.11084191399149,79.9515445184737,67.4074074074074,91.8499999046326,.057273295,.042666007,.073423378,.10445167,.46679351,.097190201,.10565,.44692999,-1.094878349763049,56.357574,9.8228664,2.4766297,.043546882,.72517115,.98352486,.64580941,.077983737,2.3673589,.051728464771943,.0318976514628689,223.92744,.24553481,41437.766,165158.7,5.044630619639534,16.08938711752275,.36333504,.0486646,28.299999,3471.2573,.23345324,43.332821,.1659371,.010984587,2055.9485,.018946296,4,306.01639,98.766869,290.7655,93.173233,9.7522345,32743,813.90002,0
Tangipahoa,Louisiana,22105,33231,1281,2069328,1605.8837,61.904156,22105,Tangipahoa,100588,3500,Baton Rouge,806561,Louisiana,22,LA,406,"New Orleans-Metairie-Hammond, LA-MS",25220,"Hammond, LA",1,.24438903,.22222222,.208,.17058824,.33937824,.28727272,.31034482,.20710059,.62593514,.70469797,.72000003,.84210527,0,20.516069,14345.81,.35142154,.16847977,.099137209,.12686075,-.85049719,78.19257487311231,82.925122463261,57.7326801959412,79.4261721483555,60.7764390896921,115.549999952316,.016766222,.017980875,.013132364,.1222752,.50091648,.22692205,.088349998,.43316001,-1.716144265605011,46.452858,28.222054,1.5270211,.064198986,.2464745,.45833877,.58710325,.1090221,.84503126,.0300831113055235,.02477432695749,127.28715,.31241819,25878.748,113838.2,4.416962585559161,18.242334609076,-9.7238846,.057763316,16.299999,2451.0603,-.061390821,41.700939,.2716642,.021245079,1774.9828,.019892747,4,306.58466,98.127266,290.70459,90.778488,9.8701363,19588,946.59998,0
Tensas,Louisiana,22107,216,0,99466,217.15964,0,22107,Tensas,6618,3202,Natchez,69653,Louisiana,22,LA,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.895432,12151.33,.53795809,.20427711,.075697735,.13199845,-.7883178,83.6687923778658,85.12396694214881,60.3305785123967,74.3801652892562,50,90.75,.017341368,.016905827,.0084528457,.050942145,.5583322,.36263916,.12878001,.25573999,.3533428039139516,47.189484,55.031731,1.2541553,.081705153,-.22369501,-.098010316,.48094302,.044341803,1.1937141,.0084617709277727,.0148080991236023,10.984544,.41207731,24195.289,60384.9,4.562052505966587,15.37221081451061,-21.452976,.026140727,14.8,,,41.684467,.35172415,.0197945,1271.4346,.0094129154,4,307.00134,94.904182,288.50998,87.984566,9.8172474,1213,1219.5,0
Terrebonne,Louisiana,22109,25984,1824,1973630,1316.5588,92.418541,22109,Terrebonne,104503,3400,Houma,271365,Louisiana,22,LA,,,26380,"Houma-Thibodaux, LA",1,.30810812,.27777779,.24193548,.15425532,.34733894,.27619049,.28089887,.2311828,.50806451,.6553846,.76344085,.78306878,0,21.341955,9943.190000000001,.82297349,.14562862,.1114476,.1520981,-.19755441,81.0860108683768,84.3007915567282,60.81794195250661,81.9261213720317,63.9130434782609,82.8599998950958,.054509904,.04012515,.067116223,.13018274,.50751537,.19089855,.16446,.52868998,-1.820615514826687,67.446869,17.719109,1.5607207,.043746032,.1071054,.13045709,.56610703,.083007291,1.4631158,.0218366936834349,.0208989215620604,83.273956,.37810257,29248.146,107306.5,3.556105554838802,18.58267357149127,-10.934243,.055983,12.3,520,.19513774,47.308487,.20952785,.015147891,2425.0789,.024417823,4,305.16205,97.066002,291.258,89.603333,9.7664614,16688,845.5,0
